PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62680 M105744",2017,11,0,0,0,,247.7,247.7
2440,"2440 SE RAYMOND, PORTLAND, OR. OFFICE &  WAREHOUSE.",2017,3,0,0,0,,248,248
27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2017,3,0,0,0,,249.63,249.63
27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2017,3,0,0,0,,249.63,249.63
3405,QUINCY VARIABLE DRIVE AIR COMPRESSOR S/N01376 MDL QNW-V-75-B,2017,6,0,0,0,,250.18,250.18
3200,"FORKLIST, HYSTER MODEL S60FT S/N: F187V17599J",2017,8,5.25,0,99.33,,151.89,251.22
3200,DOALL SAW TF-14-H S/N36380395 1 X 172 MOVED TO 3400 FOR STORAGE 2-6-03,2017,12,13.11,0,252,,0,252
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2017,3,0,0,0,,252.95,252.95
4700,"SILENT LIFT HOIST S/N 17023 MOD# FKS 15 RATING 11/65  30,000 LB",2017,11,0,0,0,,253.18,253.18
27402,8000 LB CAP CATERPILLAR SS# 5KB02291  MOD# T80DSTR,2017,6,0,0,0,,253.28,253.28
27402,1HTSDAAN8XH651646 LIC. C39159D,2017,3,0,0,0,,253.32,253.32
628,1987 CHEV ASTRO VAN LIC # 893-YBP VIN  #1GNDM15Z9HB254574,2017,10,0,0,0,,253.44,253.44
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-1",2017,5,0,0,0,,253.55,253.55
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2017,5,0,0,0,,253.55,253.55
27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2017,2,0,0,0,,254.04,254.04
27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2017,11,0,0,0,,254.21,254.21
3405,"1982 CHEV FLAT BED, 1 TON, L/N B31649L",2017,1,0,0,0,0,254.28,254.28
4700,0,2017,5,0,0,0,,255.09,255.09
27402,COMBI-LIFT 2006 MDL CL30055LA31 CAP 4700 S/N C5350,2017,9,0,0,0,,255.2,255.2
27402,"COMBILIFT 5500 LB CAP MDL C5000 32"" FORK S/N 5357, 234"" LIFT W/AUX CARRIAGE",2017,7,0,0,0,,255.2,255.2
27402,"COMBILIFT 2005, 10000 LB CAP SIDELOADER MDL CO60100LA72, S/N 5186",2017,8,0,0,0,,255.2,255.2
27402,COMBI-LIFT SIDELOADER MODEL C6000GST S/N 24330 PO M004303 PURCHASE 5/11/16,2017,9,0,0,0,,255.32,255.32
628,"GENI SCISSOR LIFT MDL GS-3246 2004, S/NGS4604-50719 32' LIFT 700 LB. CAP.",2017,9,0,0,0,,255.44,255.44
27402,"WABAS 102"" X 48"" F.B. TRAILER LIC#8623TX VIN #1JJF482W7XS581033 FOR SAFEBOAT",2017,9,0,0,0,,256.63,256.63
3200,COFFING X-RAY JF-103-CL,2017,9,0,0,0,,256.66,256.66
3200,"ROBBINS & MEYERS 5 TON:SOUTH CRANE, WEST BAY.  ROBBINS 6 MEYERS 47600 WT2",2017,9,0,0,0,,256.67,256.67
3200,ROBBINS & MEYERS OVER THE PACIFIC SHEAR NO. CRANE WEST,2017,9,0,0,0,,256.67,256.67
3200,"FORKLIST, HYSTER MODEL S60FT S/N: F187V17599J",2017,1,5.25,0,99.33,0,157.78,257.11
3405,QUINCY VARIABLE DRIVE AIR COMPRESSOR S/N01376 MDL QNW-V-75-B,2017,5,0,0,0,,258,258
3200,DOALL SAW TF-14-H S/N36380395 1 X 172 MOVED TO 3400 FOR STORAGE 2-6-03,2017,3,13.43,0,258.15,,0,258.15
27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2017,5,0,0,0,,258.47,258.47
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2017,2,0,0,0,,258.53,258.53
3200,DOALL SAW MDL TF-14 S/N 337-77326,2017,7,2.02,0,38.82,,220,258.82
3200,DOALL SAW MDL TF-14 S/N 337-77326,2017,3,2.02,0,38.83,,220,258.83
3200,"24"" VERTICLE BAND SAW SS# 231-75337 1.25"" X 206"" BLADE, YOUNGSTOWN OHIO",2017,2,2.02,0,38.83,,220,258.83
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP S/N C5348",2017,10,0,0,0,,259.53,259.53
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2017,1,0,0,0,0,259.54,259.54
628,GENERAL SUPPORT EQUIPMENT,2017,1,0,0,0,0,260.79,260.79
3200,HARRINGTON 1 TON AIR HOIST AND TROLLEY,2017,1,0,0,0,0,261.66,261.66
3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2017,1,0,0,0,0,261.67,261.67
3200,HARRINGTON 1 TON HOIST 11-1-06,2017,1,0,0,0,0,261.67,261.67
2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2017,9,0,0,0,,262.27,262.27
27402,KONECRANES 5 TON CRANE S/N A34314,2017,10,0,0,0,,262.8,262.8
2958,GENERAL SUPPORT EQUIPMENT,2017,5,0,0,0,,262.91,262.91
3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2017,8,2.03,0,43.81,,220,263.81
27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2017,6,0,0,0,,265.65,265.65
3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,1,0,0,0,0,266.04,266.04
3200,YALE FORKLIFT MODEL GLC060VX S/N: A910V14469G 6000 LB CAP.,2017,6,0,0,0,,266.89,266.89
4700,"HYSTER 2004, 7950 LB. CAP. FORKLIFT MDL S80XM-BCS, S/N F004V01868B",2017,11,0,0,0,,267.19,267.19
27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2017,4,0,0,0,,268.37,268.37
2958,GENERAL SUPPORT EQUIPMENT,2017,7,0,0,0,,269.04,269.04
3200,"1953 WMS-WHITE HYD. PRESS, S/N #C-2881 STOCK #000228, 11,200#, 96"" X 27"" BED",2017,1,0,0,0,0,270,270
4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62045 M105744",2017,1,0,0,0,0,271.14,271.14
3405,ALL HYD. GAUGES.  VARIOUS LOCATIONS,2017,7,0,0,0,,271.74,271.74
4700,"25 TON, EAST BAY, SOUTH CRANE RECEIVING ISLE",2017,3,0,0,0,,272.17,272.17
2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2017,12,0,0,0,,272.61,272.61
27402,KONECRANES 5 TON CRANE S/N A34314,2017,12,0,0,0,,273.75,273.75
3200,OFFICE: 5445.0 SQ. FT. WAREHOUSE:64437.1 SQ. FT.,2017,6,0,0,0,,275.25,275.25
3405,MANUFACTURING: 30041.3 SQ. FT.  WAREHOUSE:26288.5 SQ. FT.,2017,6,0,0,0,,275.25,275.25
4700,"HYSTER 2004, 7950 LB. CAP. FORKLIFT MDL S80XM-BCS, S/N F004V01868B",2017,7,0,0,0,,276.01,276.01
27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2017,1,0,0,0,0,276.63,276.63
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2017,10,0,0,0,,277.07,277.07
27402,"COMBILIFT 5500 LB CAP MDL C5000 32"" FORK S/N 5357, 234"" LIFT W/AUX CARRIAGE",2017,2,0,0,0,,277.07,277.07
3200,EATON YALE FLOOR MOUNTED 1 TON CAP. ACW REMANUFACTURE MOD# 81B13295 20' BOOM,2017,6,0,0,0,,278.33,278.33
3405,R & M 5 TON CRANE HIGH BAY EAST,2017,6,0,0,0,,278.33,278.33
3200,SPANCO 1 TON BRIDGE CRANE W/ BUDGET  HOIST S/N341156 OVER 3201,2017,6,0,0,0,,278.34,278.34
27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2017,6,0,0,0,,279.01,279.01
3405,QUINCY VARIABLE DRIVE AIR COMPRESSOR S/N01376 MDL QNW-V-75-B,2017,4,0,0,0,,279.23,279.23
4700,"HYSTER 2004, 7950 LB. CAP. FORKLIFT MDL S80XM-BCS, S/N F004V01868B",2017,3,0,0,0,,279.52,279.52
2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2017,8,0,0,0,,279.59,279.59
27402,"UTILITY 45' X 102 "" CURTAIN VAN M104536 1UYFS2462EA178302",2017,1,0,0,0,0,280.4,280.4
3200,"RAYMOND S/N EF-A-95-4435 MOD #4D-R45TT 4000 LB CAP 60""FORKS 12FT AUX CARRIAGE",2017,3,0,0,0,,283.31,283.31
3200,1979 500 TON PRESS PURCHASED USED FROM BOING 7-3-97,2017,2,0,0,0,,286.04,286.04
27402,0,2017,9,0,0,0,,287.38,287.38
27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2017,2,0,0,0,,288.77,288.77
27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2017,7,0,0,0,,290.86,290.86
3200,BIPEL MOD 450 495 TON NEXT TO COLMN B2,2017,10,0,0,0,,291.14,291.14
3200,MACHINE M-8900,2017,3,0,0,0,,291.51,291.51
27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2017,11,0,0,0,,291.64,291.64
3200,LAGUNA S/N 1254 SERIES 2,2017,12,0,0,0,,291.65,291.65
27402,"METL-SAW 12' X 12' X 8"" CAP S/N 0345 MODEL #NF1214,T8",2017,6,0,0,0,,292.11,292.11
3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2017,3,3.5,0,72.22,,220,292.22
3200,PH CONTROL SYSTEM AT 3200,2017,1,0,0,0,0,292.46,292.46
3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2017,11,3.52,0,72.63,,220,292.63
2440,YALE 5 TON OVERHEAD CRANE MDL 900821 S/N AG-082511,2017,9,0,0,0,,292.64,292.64
3405,EXTECH DIGITAL LIGHT METER MDL 401025 S/N Q032815,2017,7,0,0,0,,293.2,293.2
4700,"SILENT LIFT HOIST S/N 17023 MOD# FKS 15 RATING 11/65  30,000 LB",2017,10,0,0,0,,293.27,293.27
3200,MACHINE M-8900,2017,9,0,0,0,,294.99,294.99
3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24"" OD X 8"" OD , 1/2"" WALL",2017,10,0,0,0,,295,295
3200,"AMICK METAL MOD. 368. TANK #9807. DIA.: 36"", HIGH:114"", MAX. PSI: 125 AT 600 F.",2017,3,0,0,0,,295,295
3200,"HYSTER, H60FT, 6K CAP. S/N: L177V12961L",2017,9,8.75,0,167.35,,127.72,295.07
27402,DEMAG 5 TON CRANE S/N 5213,2017,11,0,0,0,,295.65,295.65
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,11,9,0,169.48,,127.14,296.62
3200,"PACIFIC HYDRAULIC 12' #S10492 5/8"" X 12' MILD STEEL 1/2"" S/S",2017,8,0,0,0,,297.3,297.3
27402,"COMBILIFT 5500 LB CAP MDL C5000 32"" FORK S/N 5357, 234"" LIFT W/AUX CARRIAGE",2017,10,0,0,0,,297.84,297.84
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2017,12,0,0,0,,298.7,298.7
27402,2003 INTERNATIONAL TRACTOR LIC # B69067G VIN # 2HSCAAPN43C060790,2017,3,0,0,0,,298.9,298.9
2440,"1995 MITSUBISHI FORKLIFT, 5000LB CAP MDL FG25, S/N AF17B00336",2017,10,0,0,0,,299.22,299.22
2440,"COMBI-LIFT 2006, 10,000 LB CAP. 55"" BED MDL CL202000L, S/N C7155",2017,10,0,0,0,,299.25,299.25
2440,"COMBI-LIFT 2006, 10,000 LB CAP. 55"" BED MDL CL202000L, S/N C7155",2017,12,0,0,0,,299.25,299.25
27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2017,7,0,0,0,,300.1,300.1
27402,8000 LB CAP CATERPILLAR SS# 5KB02291  MOD# T80DSTR,2017,12,0,0,0,,301.72,301.72
3317,"PACIFIC SHEAR #510764  5/8"" X 20' MILD STEEL 1/2"" S/S/",2017,4,0,0,0,,301.81,301.81
3200,RAYMOND ELECTRIC #902-4DE4RTN,2017,3,0,0,0,,302.3,302.3
4700,JLG 60' BOOM LIFT,2017,9,0,0,0,,302.3,302.3
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2017,4,0,0,0,,302.32,302.32
27402,"BUSBY 32' X 102"" FB TRAILER LIC #4051SC",2017,10,0,0,0,,302.84,302.84
3200,"24"" VERTICLE BAND SAW SS# 231-75337 1.25"" X 206"" BLADE, YOUNGSTOWN OHIO",2017,11,4.36,0,83.8,,220,303.8
3200,MUBEA MOD# KBL S/N 135-299-16,2017,4,0,0,0,,305.59,305.59
27402,"PETERBUILT 378, 2006, 80,000 GVW, MO5898 VIN 1XPFD49X86D643847, LIC. # B75616P",2017,11,0,0,0,,307.93,307.93
3200,"ACW DESIGN M85, 3 1/2"" OD - 8 5/8"" OD",2017,5,0,0,0,,314.53,314.53
3200,"1952 WMS./WHITE HYD. PRESS, S/N C-2882 36"" X 144"" X 2"" THICK BED, GE 20HP MTR.",2017,1,0,0,0,0,315,315
3200,HARRINGTON 1 TON HOIST 11-1-06,2017,7,0,0,0,,317.45,317.45
3200,HARRINGTON 1 TON AIR HOIST AND TROLLEY,2017,7,0,0,0,,317.45,317.45
27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2017,5,0,0,0,,317.57,317.57
2440,GENERAL SUPPORT EQUIPMENT IN PORTLAND,2017,3,0,0,0,,318.99,318.99
2440,"HYSTER S80XL2 8000 LB CAP FORKLIFT. MDL S80XL BCS, S/N D004D10119X",2017,12,0,0,0,,319.4,319.4
2440,"COMBILIFI SIDELOADER MDL C6000GT S/N5689 24"" BED 6000 LB CAP",2017,3,0,0,0,,320,320
3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2017,6,0,0,0,,321.28,321.28
3200,HARRINGTON 1 TON HOIST 11-1-06,2017,6,0,0,0,,321.28,321.28
3200,HARRINGTON 1 TON AIR HOIST AND TROLLEY,2017,6,0,0,0,,321.29,321.29
3405,"1982 CHEV FLAT BED, 1 TON, L/N B31649L",2017,9,0,0,0,,322.21,322.21
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,11,8.75,0,164.79,,157.78,322.57
4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62045 M105744",2017,4,0,0,0,,323.3,323.3
3200,DOALL SAW TF-14-H S/N36380395 1 X 172 MOVED TO 3400 FOR STORAGE 2-6-03,2017,11,16.82,0,323.32,,0,323.32
3317,"SALTER-BRECKNELL 10000 LB CAP SAWHORSE SCALE NDL 200, S/N 7E190090001145",2017,2,0,0,0,,324,324
3200,"1953 WMS-WHITE HYD. PRESS, S/N #C-2881 STOCK #000228, 11,200#, 96"" X 27"" BED",2017,10,0,0,0,,325,325
3200,"24"" VERTICLE BAND SAW SS# 231-75337 1.25"" X 206"" BLADE, YOUNGSTOWN OHIO",2017,7,5.48,0,105.34,,220,325.34
27402,"UTILITY 40' LIC #8851 UG VIN 7L47650002 60,000 TR WT 8500, PAY LD 51,5000",2017,1,0,0,0,0,326.45,326.45
27402,"COMBILIFT 2005, 10000 LB CAP SIDELOADER MDL CO60100LA72, S/N 5186",2017,5,0,0,0,,327.59,327.59
4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8"" W/ ACCES.",2017,8,0,0,0,,327.75,327.75
27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2017,1,0,0,0,0,328.95,328.95
3200,"TORIT DONALDSON ECB-6 DUST COLLECTOR  S/N: 1G264079, FOR BURNING AREA",2017,6,0,0,0,,329,329
2958,H80XM 8000LB LPG S/N L005V05610C,2017,2,0,0,0,,330.53,330.53
27402,"UTILITY 45' X 102 "" CURTAIN VAN M104536 1UYFS2462EA178302",2017,3,0,0,0,,331.79,331.79
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2017,11,0,0,0,,331.8,331.8
2440,2000 TCM FORKLIFT MDL FCG36N6 8000 LB  S/N A28TOO385,2017,12,0,0,0,,333.9,333.9
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,4,9,0,178.03,,157.78,335.81
3200,PACIFIC 3661 HYDRAULIC,2017,10,8,0,116.42,,220,336.42
3200,"OAKITE LENGTH: 46"", WATTS:12000 480 V, PHASE 3-14, 4 A",2017,8,0,0,0,,337.62,337.62
27402,0,2017,2,0,0,0,,338.9,338.9
27402,HYSTER FORKLIFT 6900 LB CAP S/N C004D07991F,2017,1,0,0,0,0,339.22,339.22
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,8,11.17,0,213.91,,127.72,341.63
27402,"CINCINNATI 12' SHEAR MDL 2512, S/N54181",2017,3,0,0,0,,342.79,342.79
27402,AMADA BAND SAW HA400W S/N 45650215,2017,2,0,0,0,,342.79,342.79
3200,DOALL SAW MDL TF-14 S/N 337-77326,2017,12,6.47,0,124.37,,220,344.37
3200,UNITED TRACTOR MOD# G-40-C S/N 10329 CAP: 4000 LBS 1971 ,2017,12,0,0,0,,347.61,347.61
3200,"FORKLIST, HYSTER MODEL S60FT S/N: F187V17599J",2017,11,4,0,75.68,,275.93,351.61
27402,"TRAILMOBILE 32' TANDEM AXLE TRAILER  L/N 2016-MY, TAB# TL014758 W/6541",2017,1,0,0,0,0,355.5,355.5
27402,"TRAILER 32', LIC # 4450MY, TIRE 11.00 X 24.5, TRLR WT. 6580 LBS.",2017,1,0,0,0,0,355.52,355.52
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2017,1,0,0,0,0,355.52,355.52
27402,COMBI-LIFT SIDELOADER MODEL C6000GST S/N 24330 PO M004303 PURCHASE 5/11/16,2017,10,0,0,0,,355.92,355.92
3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,6,11,0,207.24,,152.6,359.84
27402,2003 INTERNATIONAL TRACTOR LIC # B69067G VIN # 2HSCAAPN43C060790,2017,11,0,0,0,,361.64,361.64
3200,"HYSTER, H60FT, 6K CAP. S/N: L177V12961L",2017,8,11,0,210.97,,151.33,362.3
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5422",2017,9,0,0,0,,362.97,362.97
27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2017,9,0,0,0,,363.73,363.73
27402,COMBI-LIFT SIDELOADER MODEL C6000GST S/N 24330 PO M004303 PURCHASE 5/11/16,2017,5,0,0,0,,364.61,364.61
3405,WESTCOAST 2285 (OFFICE HEAT),2017,10,0,0,0,,365,365
4700,"HYSTER S150A 15,000 LB CAP FORKLIFT S/NA024D3784Y",2017,10,0,0,0,,365.63,365.63
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2017,6,11,0,207.24,,158.5,365.74
3200,PRESS ACW DESIGN ,2017,2,0,0,0,,366.81,366.81
3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2017,11,0,0,0,,367.08,367.08
27402,"DORSEY 48' X 102"" CURTAIN VAN 1994 VIN #1DTP80120RP033650 LIC# 4739TL",2017,1,0,0,0,0,367.71,367.71
3200,"ANDREX SMART X-RAY SET S/N 86020, MDL 583, 200PC",2017,5,0,0,0,,368.97,368.97
2440,"COMBI-LIFT 3 WHEELER, 10,000 LB CAP. S/NC5423 ",2017,11,0,0,0,,369.35,369.35
27402,HYSTER FORKLIFT 6900 LB CAP S/N C004D07991F,2017,12,0,0,0,,369.81,369.81
3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2017,3,11.47,0,216.09,,156.78,372.87
3200,"ZEPHYR #31-652334 BLADE 21' 2"" (WEST)",2017,8,0,0,0,,373.86,373.86
3200,"STANDARD 12' 400 TON PRESS BRAKE MODEL AB400-12, S/N F11011059, P.O. M03404",2017,10,0,0,0,,375,375
3200,PACIFIC 3661 HYDRAULIC,2017,1,0,0,0,0,377.46,377.46
27402,GENERAL BAR CODE SUPPORT FOR 27402,2017,8,0,0,0,,378,378
3200,"VIRLI HYDRAULIC PLATE BENDING ROLLS 13' MDL 4RS-13-380 FOUR ROLL, DOUBLE PINCH",2017,12,0,0,0,,379,379
2440,"H E & M HYDRAULIC BAND SAW 18"" HIGH X 24"" WIDE",2017,4,0,0,0,,380,380
3200,WILLIAMS & WHITE  C-3843   A&B 750 TONS,2017,7,7.43,0,160.35,,220,380.35
1333,GENERAL SUPPORT FOR SAN DIEGO,2017,1,0,0,0,0,380.7,380.7
4700,JLG 60' BOOM LIFT,2017,11,0,0,0,,382.51,382.51
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2017,5,0,0,0,,384.47,384.47
3200,PH CONTROL SYSTEM AT 3200,2017,10,0,0,0,,384.68,384.68
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2017,10,0,0,0,,384.78,384.78
27402,PENSKE 175833 HPTL SADC TRACTOR C31622J 3HCDYAPNXJL547883,2017,7,0,0,0,,385.99,385.99
27402,"GREAT DANE TRAILER 45' X 96"" LIC# 46159V VIN# 1GRDM9020MM054804 1991",2017,8,0,0,0,,386.02,386.02
2440,"2440 SE RAYMOND, PORTLAND, OR. OFFICE &  WAREHOUSE.",2017,12,0,0,0,,387.62,387.62
27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2017,10,0,0,0,,388.24,388.24
0,0,2017,9,0,0,0,,388.29,388.29
3200,"ANDREX SMART X-RAY SET S/N 86020, MDL 583, 200PC",2017,6,0,0,0,,388.76,388.76
27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2017,5,0,0,0,,388.89,388.89
2440,"10,000 LBS RICE LAKE 4 X 6 DIGITAL  WEIGHT INDICATOR W/KEYBOARD, MOD#DWM-IV",2017,1,0,0,0,0,390,390
2440,"10,000 LBS RICE LAKE 4 X 6 DIGITAL  WEIGHT INDICATOR W/KEYBOARD, MOD#DWM-IV",2017,5,0,0,0,,390,390
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2017,12,0,0,0,,390.93,390.93
27402,"CINCINNATI 12' SHEAR MDL 2512, S/N54181",2017,2,0,0,0,,394.81,394.81
27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2017,9,0,0,0,,397.46,397.46
3200,#HOB H66890-C1 S/N 88WS 17212,2017,10,0,0,0,,399.47,399.47
628,10 YEAR CYCLE AS PER JOHN OLSON,2017,10,0,0,0,,400,400
628,10 YR CYCLE AS PER JOHN OLSON,2017,10,0,0,0,,400,400
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2017,4,9.5,0,189.39,,211.09,400.48
4700,JLG 60' BOOM LIFT,2017,3,0,0,0,,400.77,400.77
27402,"WABAS 102"" X 48"" F.B. TRAILER LIC#8623TX VIN #1JJF482W7XS581033 FOR SAFEBOAT",2017,1,0,0,0,0,405.83,405.83
27402,"COMBILIFT 2005, 10000 LB CAP SIDELOADER MDL CO60100LA72, S/N 5186",2017,3,0,0,0,,406.34,406.34
27402,"BUSBY 32' X 102"" FB TRAILER LIC #4051SC",2017,3,0,0,0,,406.64,406.64
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2017,9,0,0,0,,410.85,410.85
2958,GENERAL SUPPORT EQUIPMENT,2017,4,0,0,0,,410.86,410.86
2440,"2440 SE RAYMOND, PORTLAND, OR. OFFICE &  WAREHOUSE.",2017,7,0,0,0,,413.11,413.11
3405,ROBBINS & MEYERS 15 TON BRIDGE CRANE HIGH BAY EAST END.  SERIAL # 36431 FA1,2017,10,0,0,0,,413.62,413.62
27402,"COMBILIFT 2005, 10000 LB CAP SIDELOADER MDL CO60100LA72, S/N 5186",2017,2,0,0,0,,414.65,414.65
3405,"1982 CHEV FLAT BED, 1 TON, L/N B31649L",2017,6,0,0,0,,414.88,414.88
27402,GENERAL BAR CODE SUPPORT FOR 27402,2017,7,0,0,0,,415.8,415.8
27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2017,10,0,0,0,,417.11,417.11
2440,SO. WAREHOUSE AT PORTLAND,2017,7,0,0,0,,417.9,417.9
3405,"1982 CHEV FLAT BED, 1 TON, L/N B31649L",2017,11,0,0,0,,419.47,419.47
2958,GENERAL SUPPORT EQUIPMENT,2017,9,0,0,0,,419.97,419.97
27402,COMBI-LIFT 2006 MDL CL30055LA31 CAP 4700 S/N C5350,2017,4,0,0,0,,420.32,420.32
3317,"HYSTER MOD. #H225H, 22,500# S/N C007PO 1699X 10 X 20 DRIVE/STEER TIRES",2017,7,0,0,0,,423.25,423.25
27402,"1995 FOUNTAINE 48""X102"" FLAT BED TRAILER VIN #13N1482CS1568774 LIC # 8691-TM",2017,1,0,0,0,0,424.49,424.49
2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2017,5,0,0,0,,424.55,424.55
2440,"COMBILIFT 10,000 LB CAP. MDL CL22100LA47 S/N C5441",2017,3,0,0,0,,426,426
3317,"CMCI PUP 330B  19""OAD 330# MAX CAP.",2017,1,0,0,0,0,427.09,427.09
3200,BULLARD LATHE SS# 22273,2017,11,0,0,0,,427.26,427.26
4700,"QUINCY 1997 75 HP AIR COMPRESSOR 8954 HR MDL QMA 75-ACA31G, S/N 73956",2017,11,0,0,0,,429.18,429.18
27402,"CINCINNATI 12' SHEAR MDL 2512, S/N54181",2017,9,0,0,0,,429.61,429.61
3200,ACID YARD PROCESS CONTROL ROOM,2017,4,25.75,0,430.74,,0,430.74
3405,QUINCY VARIABLE DRIVE AIR COMPRESSOR S/N01376 MDL QNW-V-75-B,2017,3,0,0,0,,431,431
27402,"FRUEHAUF 32' PLATFORM TRAILER LIC # 4179NZ, VIN 1JJF322F525791154",2017,1,0,0,0,0,431.25,431.25
4700,0,2017,12,0,0,0,,434.17,434.17
3200,"24"" VERTICLE BAND SAW SS# 231-75337 1.25"" X 206"" BLADE, YOUNGSTOWN OHIO",2017,12,11.25,0,216.25,,220,436.25
3200,LARGE T-DRILL TYPE 500,2017,3,0,0,0,,437.5,437.5
27402,"COMBILIFT 5500 LB CAP MDL C5000 32"" FORK S/N 5357, 234"" LIFT W/AUX CARRIAGE",2017,4,0,0,0,,437.7,437.7
27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2017,11,0,0,0,,439.02,439.02
